사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2021032200100157,2021년 3월 22일 10시,월요일,서울특별시 송파구 거여동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,33세,상해없음,승용,남,44세,경상
2021032600100365,2021년 3월 26일 16시,금요일,서울특별시 서초구 원지동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,52세,상해없음,승용,남,37세,경상
2021032800100006,2021년 3월 28일 00시,일요일,서울특별시 서초구 신원동,사망사고,1,1,0,0,차대사람 - 기타,기타,포장 - 젖음/습기,비,기타 - 기타,승용,남,52세,중상,보행자,남,33세,사망
2021032800100065,2021년 3월 28일 04시,일요일,서울특별시 금천구 독산동,경상사고,0,0,1,0,차대차 - 추돌,기타,포장 - 젖음/습기,비,단일로 - 교량,승용,남,32세,상해없음,승용,남,49세,경상
2021033100100244,2021년 3월 31일 13시,수요일,서울특별시 서초구 원지동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,28세,상해없음,승용,남,19세,경상
2021040200100167,2021년 4월 2일 10시,금요일,서울특별시 금천구 가산동,중상사고,0,2,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,49세,상해없음,승용,남,44세,중상
2021040300100204,2021년 4월 3일 12시,토요일,서울특별시 노원구 상계동,중상사고,0,1,2,0,차대차 - 측면충돌,신호위반,포장 - 젖음/습기,비,단일로 - 터널,화물,남,55세,상해없음,승용,남,33세,경상
2021040300100361,2021년 4월 3일 16시,토요일,서울특별시 강동구 길동,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,포장 - 젖음/습기,비,단일로 - 기타,승용,남,45세,상해없음,승용,남,45세,경상
2021040900100174,2021년 4월 9일 10시,금요일,서울특별시 강동구 강일동,경상사고,0,0,1,0,차대차 - 측면충돌,기타,포장 - 건조,맑음,단일로 - 기타,화물,남,65세,상해없음,승용,여,53세,경상
2021041000100499,2021년 4월 10일 19시,토요일,서울특별시 서초구 원지동,중상사고,0,4,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,25세,상해없음,승용,남,51세,중상
2021041700100356,2021년 4월 17일 15시,토요일,서울특별시 금천구 시흥동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 교량,승용,남,52세,상해없음,승용,여,43세,경상
2021042100100148,2021년 4월 21일 09시,수요일,서울특별시 강동구 고덕동,경상사고,0,0,3,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,57세,상해없음,승용,여,36세,경상
2021042100100223,2021년 4월 21일 12시,수요일,서울특별시 서초구 원지동,중상사고,0,1,6,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,기타 - 기타,승합,남,61세,상해없음,승합,남,60세,중상
