사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2021061700100154,2021년 6월 17일 10시,목요일,경상북도 군위군 부계면,경상사고,0,0,1,0,차량단독 - 공작물충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,23세,상해없음,,,,
2021061800100016,2021년 6월 18일 02시,금요일,경상북도 구미시 옥성면,사망사고,1,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,53세,사망,건설기계,남,46세,상해없음
2021061800100021,2021년 6월 18일 03시,금요일,경상북도 고령군 성산면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,특수,남,37세,상해없음,특수,남,72세,경상
2021061900100040,2021년 6월 19일 03시,토요일,경상북도 성주군 용암면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,33세,상해없음,승용,남,63세,경상
2021061900100455,2021년 6월 19일 17시,토요일,경상북도 구미시 광평동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,여,37세,상해없음,승용,남,32세,경상
2021062200100171,2021년 6월 22일 10시,화요일,경상북도 칠곡군 가산면,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,59세,상해없음,승용,남,75세,경상
2021062300100538,2021년 6월 23일 22시,수요일,경상북도 칠곡군 석적읍,중상사고,0,2,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,62세,중상,승용,남,78세,중상
2021062500100532,2021년 6월 25일 18시,금요일,경상북도 상주시 낙동면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 터널,승용,남,31세,상해없음,승용,남,28세,경상
2021062800100332,2021년 6월 28일 14시,월요일,경상북도 상주시 화서면,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,특수,남,60세,중상,승용,남,53세,상해없음
2021062800100421,2021년 6월 28일 16시,월요일,경상북도 상주시 낙동면,중상사고,0,1,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,37세,상해없음,승용,남,22세,경상
2021062900100226,2021년 6월 29일 12시,화요일,경상북도 포항시 남구 연일읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,39세,상해없음,승용,남,32세,경상
2021062900100344,2021년 6월 29일 15시,화요일,경상북도 칠곡군 동명면,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,35세,상해없음,승용,여,28세,경상
2021063000100239,2021년 6월 30일 12시,수요일,경상북도 군위군 군위읍,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,37세,상해없음,승용,남,24세,중상
2021070100100306,2021년 7월 1일 14시,목요일,경상북도 성주군 선남면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,57세,상해없음,화물,남,71세,경상
2021070200100065,2021년 7월 2일 07시,금요일,경상북도 고령군 개진면,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,46세,경상,보행자,남,56세,상해없음
2021070200100137,2021년 7월 2일 09시,금요일,경상북도 성주군 초전면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,59세,상해없음,화물,남,48세,경상
2021070300100497,2021년 7월 3일 19시,토요일,경상북도 경주시 신평동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,49세,상해없음,승용,여,37세,경상
2021070300100657,2021년 7월 3일 23시,토요일,경상북도 구미시 도개면,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,54세,부상신고,승용,남,44세,상해없음
2021070400100250,2021년 7월 4일 15시,일요일,경상북도 구미시 옥성면,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 터널,승용,남,44세,상해없음,승용,여,35세,경상
2021070500100305,2021년 7월 5일 14시,월요일,경상북도 상주시 화서면,중상사고,0,1,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,64세,상해없음,화물,남,49세,중상
2021070500100306,2021년 7월 5일 14시,월요일,경상북도 상주시 이안면,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,61세,상해없음,승용,남,49세,중상
2021070500100495,2021년 7월 5일 19시,월요일,경상북도 구미시 오태동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로부근,화물,남,34세,상해없음,승용,여,25세,경상
2021070600100023,2021년 7월 6일 01시,화요일,경상북도 구미시 옥성면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,여,40세,경상,특수,남,61세,상해없음
