사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2021091000100167,2021년 9월 10일 10시,금요일,대구광역시 북구 서변동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,특수,남,51세,상해없음,승용,남,47세,경상
2021091100100047,2021년 9월 11일 06시,토요일,대구광역시 북구 서변동,경상사고,0,0,1,0,차대차 - 측면충돌,기타,포장 - 건조,맑음,기타 - 기타,승용,남,42세,상해없음,화물,남,49세,경상
2021091100100191,2021년 9월 11일 11시,토요일,대구광역시 서구 상리동,중상사고,0,5,3,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,61세,상해없음,화물,남,61세,중상
2021091100100347,2021년 9월 11일 14시,토요일,대구광역시 수성구 가천동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,50세,기타불명,승용,남,21세,경상
2021091100100441,2021년 9월 11일 16시,토요일,대구광역시 북구 서변동,중상사고,0,2,4,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,60세,부상신고,승용,남,37세,경상
2021091400100729,2021년 9월 14일 23시,화요일,대구광역시 서구 상리동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,60세,경상,승용,여,50세,상해없음
2021091600100290,2021년 9월 16일 13시,목요일,대구광역시 동구 도동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,70세,상해없음,승용,여,30세,경상
2021091700100445,2021년 9월 17일 15시,금요일,대구광역시 동구 용계동,중상사고,0,1,0,0,차대차 - 후진중충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,32세,상해없음,승용,남,24세,중상
2021092400100488,2021년 9월 24일 19시,금요일,대구광역시 북구 금호동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,65세,상해없음,승용,남,28세,경상
2021092500100067,2021년 9월 25일 09시,토요일,대구광역시 북구 조야동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,특수,남,48세,상해없음,화물,남,61세,상해없음
2021092500100321,2021년 9월 25일 17시,토요일,대구광역시 동구 도동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,25세,상해없음,승용,남,25세,경상
2021092600100361,2021년 9월 26일 20시,일요일,대구광역시 달서구 대천동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,46세,상해없음,화물,남,52세,경상
2021092900100356,2021년 9월 29일 16시,수요일,대구광역시 북구 서변동,중상사고,0,2,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,54세,상해없음,승용,여,63세,중상
2021093000100599,2021년 9월 30일 20시,목요일,대구광역시 북구 검단동,중상사고,0,1,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,21세,경상,보행자,남,67세,중상
2021093000100600,2021년 9월 30일 20시,목요일,대구광역시 북구 동변동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,50세,상해없음,승용,남,51세,중상
2021100200100472,2021년 10월 2일 18시,토요일,대구광역시 달서구 월암동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,42세,상해없음,승용,남,58세,경상
2021100500100358,2021년 10월 5일 15시,화요일,대구광역시 달성군 하빈면,부상신고사고,0,0,0,1,차량단독 - 공작물충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,58세,부상신고,,,,
2021100500100400,2021년 10월 5일 16시,화요일,대구광역시 북구 금호동,경상사고,0,0,5,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,62세,상해없음,승용,남,26세,경상
2021100600100069,2021년 10월 6일 07시,수요일,대구광역시 서구 상리동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,58세,경상,화물,남,53세,상해없음
2021100700100603,2021년 10월 7일 23시,목요일,대구광역시 달서구 월성동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,36세,상해없음,화물,남,49세,중상
2021100800100194,2021년 10월 8일 11시,금요일,대구광역시 서구 상리동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,46세,상해없음,승용,남,55세,경상
2021100800100230,2021년 10월 8일 12시,금요일,대구광역시 달성군 현풍읍,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,53세,상해없음,화물,남,55세,경상
