사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2021090600100618,2021년 9월 6일 21시,월요일,대전광역시 중구 안영동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,56세,상해없음,승용,여,39세,경상
2021091400100558,2021년 9월 14일 18시,화요일,대전광역시 중구 안영동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 터널,승용,남,31세,상해없음,승용,여,30세,경상
2021101000100024,2021년 10월 10일 02시,일요일,대전광역시 대덕구 비래동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,특수,남,45세,상해없음,승용,남,28세,경상
2021101000100481,2021년 10월 10일 21시,일요일,대전광역시 유성구 안산동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,19세,상해없음,승용,여,26세,경상
2021102100100014,2021년 10월 21일 01시,목요일,대전광역시 유성구 노은동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,52세,상해없음,화물,남,71세,경상
2021102400100102,2021년 10월 24일 10시,일요일,대전광역시 유성구 원내동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,67세,상해없음,승용,남,41세,경상
2021102400100199,2021년 10월 24일 13시,일요일,대전광역시 서구 관저동,중상사고,0,1,0,0,차량단독 - 전도전복 - 전도,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,특수,남,65세,상해없음,,,,
2021110100100611,2021년 11월 1일 23시,월요일,대전광역시 유성구 장대동,중상사고,0,1,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,57세,상해없음,승용,남,34세,경상
2021110200100044,2021년 11월 2일 05시,화요일,대전광역시 유성구 화암동,중상사고,0,1,0,0,차대차 - 추돌,기타,포장 - 건조,맑음,기타 - 기타,화물,남,49세,상해없음,화물,남,71세,중상
2021111900100010,2021년 11월 19일 00시,금요일,대전광역시 중구 구완동,사망사고,1,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 터널,화물,남,40세,사망,화물,남,44세,경상
2021112600100085,2021년 11월 26일 07시,금요일,대전광역시 유성구 화암동,경상사고,0,0,1,0,차대차 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,건설기계,남,62세,상해없음,승용,여,56세,경상
2021112900100596,2021년 11월 29일 21시,월요일,대전광역시 대덕구 덕암동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,38세,상해없음,화물,남,39세,경상
2021121200100413,2021년 12월 12일 23시,일요일,대전광역시 유성구 안산동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,28세,상해없음,승용,여,46세,경상
2021122800100466,2021년 12월 28일 20시,화요일,대전광역시 대덕구 목상동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,36세,상해없음,화물,남,64세,경상
