사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2021080600100333,2021년 8월 6일 15시,금요일,충청북도 괴산군 연풍면,중상사고,0,4,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,45세,상해없음,승용,남,58세,경상
2021080600100374,2021년 8월 6일 16시,금요일,충청북도 보은군 탄부면,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,57세,상해없음,승용,여,41세,경상
2021080700100326,2021년 8월 7일 16시,토요일,충청북도 진천군 이월면,부상신고사고,0,0,0,2,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,30세,상해없음,승용,여,35세,부상신고
2021080900100199,2021년 8월 9일 11시,월요일,충청북도 청주시 서원구 남이면,중상사고,0,1,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,56세,상해없음,승용,남,53세,중상
2021081400100239,2021년 8월 14일 14시,토요일,충청북도 청주시 서원구 남이면,경상사고,0,0,3,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,여,38세,상해없음,승용,여,40세,상해없음
2021081400100371,2021년 8월 14일 18시,토요일,충청북도 진천군 문백면,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,남,29세,상해없음,승용,남,29세,경상
2021081600100169,2021년 8월 16일 13시,월요일,충청북도 괴산군 연풍면,경상사고,0,0,6,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,48세,상해없음,승용,남,38세,경상
2021081700100353,2021년 8월 17일 16시,화요일,충청북도 충주시 노은면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,남,69세,상해없음,승용,남,30세,경상
2021081700100481,2021년 8월 17일 19시,화요일,충청북도 음성군 대소면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,46세,상해없음,승용,여,51세,경상
2021082000100159,2021년 8월 20일 11시,금요일,충청북도 괴산군 장연면,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,화물,남,53세,상해없음,승용,남,51세,경상
2021082200100265,2021년 8월 22일 17시,일요일,충청북도 청주시 흥덕구 옥산면,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 지하차도(도로)내,화물,남,63세,상해없음,승용,남,30세,경상
2021082500100308,2021년 8월 25일 15시,수요일,충청북도 청주시 상당구 문의면,중상사고,0,1,0,0,차량단독 - 공작물충돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 터널,화물,남,49세,중상,,,,
2021082500100341,2021년 8월 25일 16시,수요일,충청북도 음성군 금왕읍,중상사고,0,1,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,화물,남,44세,상해없음,화물,남,78세,경상
2021082500100342,2021년 8월 25일 16시,수요일,충청북도 충주시 산척면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,여,57세,상해없음,승용,남,49세,경상
2021082700100154,2021년 8월 27일 11시,금요일,충청북도 괴산군 장연면,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,여,33세,중상,,,,
2021090400100383,2021년 9월 4일 18시,토요일,충청북도 충주시 노은면,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,남,33세,상해없음,승용,여,52세,경상
2021091000100325,2021년 9월 10일 15시,금요일,충청북도 충주시 노은면,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,34세,경상,,,,
2021091400100364,2021년 9월 14일 14시,화요일,충청북도 영동군 용산면,사망사고,1,1,0,0,차량단독 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,58세,중상,,,,
2021091600100513,2021년 9월 16일 18시,목요일,충청북도 청주시 흥덕구 상신동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,여,52세,상해없음,승용,남,23세,경상
2021091700100788,2021년 9월 17일 22시,금요일,충청북도 괴산군 장연면,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,47세,상해없음,화물,남,42세,경상
2021091800100258,2021년 9월 18일 12시,토요일,충청북도 충주시 앙성면,경상사고,0,0,5,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 터널,승용,남,31세,경상,승용,남,55세,경상
2021092200100017,2021년 9월 22일 01시,수요일,충청북도 음성군 감곡면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,여,44세,상해없음,승용,남,48세,상해없음
2021092200100035,2021년 9월 22일 03시,수요일,충청북도 괴산군 장연면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승용,남,32세,경상
2021092800100517,2021년 9월 28일 20시,화요일,충청북도 충주시 노은면,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,흐림,단일로 - 기타,승합,남,57세,상해없음,화물,남,71세,중상
2021093000100075,2021년 9월 30일 07시,목요일,충청북도 진천군 초평면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,53세,상해없음,승용,남,41세,경상
2021100200100043,2021년 10월 2일 06시,토요일,충청북도 청주시 흥덕구 옥산면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,화물,남,60세,상해없음,승용,남,25세,경상
2021100400100316,2021년 10월 4일 17시,월요일,충청북도 청주시 흥덕구 옥산면,경상사고,0,0,3,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 지하차도(도로)내,화물,남,69세,상해없음,승용,남,47세,경상
2021100500100188,2021년 10월 5일 11시,화요일,충청북도 보은군 수한면,사망사고,1,3,13,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,화물,남,62세,사망,승합,남,67세,중상
2021100600100369,2021년 10월 6일 16시,수요일,충청북도 충주시 대소원면,중상사고,0,1,3,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,남,25세,경상,승용,여,29세,상해없음
2021100600100604,2021년 10월 6일 23시,수요일,충청북도 청주시 서원구 남이면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,남,47세,기타불명,화물,남,30세,경상
2021100700100009,2021년 10월 7일 02시,목요일,충청북도 충주시 대소원면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,24세,상해없음,화물,남,58세,경상
2021100800100646,2021년 10월 8일 21시,금요일,충청북도 충주시 앙성면,경상사고,0,0,3,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,68세,경상,승용,남,33세,경상
2021100900100261,2021년 10월 9일 15시,토요일,충청북도 청주시 흥덕구 옥산면,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,29세,상해없음,승용,여,54세,경상
2021101000100040,2021년 10월 10일 06시,일요일,충청북도 청주시 흥덕구 옥산면,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,남,22세,상해없음,승용,남,41세,경상
2021101000100320,2021년 10월 10일 17시,일요일,충청북도 보은군 회인면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,여,46세,상해없음,승용,남,50세,경상
2021101300100411,2021년 10월 13일 17시,수요일,충청북도 진천군 문백면,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 교량,승용,남,50세,상해없음,승용,남,28세,경상
2021101400100054,2021년 10월 14일 06시,목요일,충청북도 진천군 진천읍,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,단일로 - 교량,화물,남,27세,상해없음,특수,남,48세,경상
2021101400100626,2021년 10월 14일 22시,목요일,충청북도 진천군 진천읍,경상사고,0,0,1,0,차대차 - 후진중충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,남,51세,상해없음,승용,남,25세,경상
2021101700100245,2021년 10월 17일 16시,일요일,충청북도 보은군 회인면,중상사고,0,1,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,56세,상해없음,승용,남,42세,중상
2021101800100037,2021년 10월 18일 06시,월요일,충청북도 청주시 청원구 오창읍,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,23세,상해없음,승용,남,34세,경상
2021102300100346,2021년 10월 23일 15시,토요일,충청북도 제천시 봉양읍,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,62세,상해없음,화물,남,64세,경상
2021102300100399,2021년 10월 23일 16시,토요일,충청북도 진천군 초평면,경상사고,0,0,3,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,38세,상해없음,승용,여,52세,경상
2021102700100291,2021년 10월 27일 15시,수요일,충청북도 진천군 진천읍,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,46세,상해없음,승용,남,47세,경상
2021102700100616,2021년 10월 27일 23시,수요일,충청북도 보은군 회인면,사망사고,1,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,66세,사망,화물,남,33세,경상
2021102800100013,2021년 10월 28일 01시,목요일,충청북도 충주시 대소원면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,28세,상해없음,승용,남,44세,경상
2021102900100290,2021년 10월 29일 14시,금요일,충청북도 진천군 문백면,중상사고,0,2,8,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,40세,상해없음,승용,남,56세,중상
2021102900100383,2021년 10월 29일 16시,금요일,충청북도 청주시 서원구 남이면,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,63세,상해없음,승용,남,37세,경상
2021103100100009,2021년 10월 31일 00시,일요일,충청북도 청주시 청원구 오창읍,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,남,32세,상해없음,특수,남,71세,경상
2021110100100594,2021년 11월 1일 22시,월요일,충청북도 청주시 흥덕구 신전동,중상사고,0,3,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,화물,남,64세,중상,화물,남,62세,중상
2021110400100150,2021년 11월 4일 09시,목요일,충청북도 충주시 대소원면,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승합,남,76세,상해없음,승용,남,37세,경상
2021110400100537,2021년 11월 4일 19시,목요일,충청북도 청주시 흥덕구 옥산면,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,76세,상해없음,승용,남,56세,경상
2021111100100319,2021년 11월 11일 14시,목요일,충청북도 옥천군 동이면,경상사고,0,0,3,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 교량,화물,남,39세,부상신고,특수,남,47세,경상
2021111200100032,2021년 11월 12일 03시,금요일,충청북도 청주시 흥덕구 강내면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,화물,남,52세,상해없음,화물,남,62세,상해없음
2021111200100213,2021년 11월 12일 11시,금요일,충청북도 청주시 서원구 남이면,경상사고,0,0,5,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,61세,경상,승용,남,46세,경상
2021111300100138,2021년 11월 13일 09시,토요일,충청북도 충주시 중앙탑면,경상사고,0,0,3,0,차대차 - 후진중충돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,38세,경상,승용,남,49세,경상
2021111300100213,2021년 11월 13일 11시,토요일,충청북도 보은군 회인면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승합,남,48세,상해없음,화물,남,73세,경상
2021111400100192,2021년 11월 14일 13시,일요일,충청북도 청주시 서원구 현도면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,35세,상해없음,승용,남,38세,경상
2021111600100198,2021년 11월 16일 10시,화요일,충청북도 음성군 감곡면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,남,58세,상해없음,승용,남,36세,경상
2021111700100295,2021년 11월 17일 13시,수요일,충청북도 음성군 대소면,중상사고,0,1,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승합,남,41세,상해없음,화물,남,54세,상해없음
