사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2021010100100021,2021년 1월 1일 02시,금요일,경기도 화성시 정남면,경상사고,0,0,3,0,차대차 - 측면충돌,기타,포장 - 건조,맑음,단일로 - 기타,승용,남,35세,상해없음,승용,남,56세,경상
2021010100100073,2021년 1월 1일 12시,금요일,경기도 의왕시 청계동,부상신고사고,0,0,0,2,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,화물,남,61세,상해없음,승용,여,32세,부상신고
2.02101E+15,2021년 1월 1일 16시,금요일,경기도 남양주시 와부읍,경상사고,0,0,4,0,차대차 - 추돌,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,37세,상해없음,승용,남,54세,경상
2021010100100154,2021년 1월 1일 17시,금요일,경기도 안산시 상록구 장하동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,60세,상해없음,승용,여,28세,경상
2021010200100111,2021년 1월 2일 12시,토요일,경기도 평택시 포승읍,경상사고,0,0,6,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,59세,상해없음,승용,남,33세,경상
2.02101E+15,2021년 1월 2일 13시,토요일,경기도 하남시 광암동,경상사고,0,0,6,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 터널,승용,남,51세,상해없음,승용,남,65세,부상신고
2021010200100151,2021년 1월 2일 13시,토요일,경기도 하남시 광암동,경상사고,0,0,5,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,23세,상해없음,승용,남,46세,경상
2021010200100313,2021년 1월 2일 18시,토요일,경기도 양평군 서종면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,19세,상해없음,승용,남,61세,경상
2.02101E+15,2021년 1월 2일 20시,토요일,경기도 오산시 서랑동,중상사고,0,1,0,0,차량단독 - 공작물충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,41세,중상,,,,
2021010300100022,2021년 1월 3일 06시,일요일,경기도 평택시 평택동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,특수,남,47세,기타불명,보행자,여,50세,경상
2021010300100177,2021년 1월 3일 18시,일요일,경기도 의정부시 장암동,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,23세,상해없음,승용,남,28세,경상
2021010400100023,2021년 1월 4일 06시,월요일,경기도 성남시 분당구 판교동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,기타 - 기타,화물,남,73세,상해없음,승용,여,48세,경상
2021010400100233,2021년 1월 4일 16시,월요일,경기도 안성시 금광면,사망사고,1,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,58세,중상,화물,남,56세,사망
2021010400100372,2021년 1월 4일 19시,월요일,경기도 양평군 서종면,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,화물,남,59세,중상
2021010400100381,2021년 1월 4일 20시,월요일,경기도 수원시 영통구 이의동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승용,여,30세,부상신고
2021010400100436,2021년 1월 4일 23시,월요일,경기도 성남시 수정구 금토동,사망사고,1,0,1,0,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,눈,단일로 - 기타,승용,남,41세,상해없음,승용,여,31세,사망
2021010500100009,2021년 1월 5일 02시,화요일,경기도 안양시 만안구 안양동,중상사고,0,2,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,27세,상해없음,승용,여,65세,중상
2021010500100015,2021년 1월 5일 05시,화요일,경기도 용인시 처인구 유방동,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,기타 - 기타,승용,남,60세,상해없음,승용,남,30세,중상
2021010500100253,2021년 1월 5일 16시,화요일,경기도 안산시 단원구 신길동,중상사고,0,1,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,30세,중상,승용,남,35세,경상
2021010500100405,2021년 1월 5일 21시,화요일,경기도 성남시 수정구 금토동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,51세,상해없음,승용,여,45세,중상
2021010600100036,2021년 1월 6일 06시,수요일,경기도 오산시 양산동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승합,남,53세,상해없음,승용,남,23세,경상
2.02101E+15,2021년 1월 6일 10시,수요일,경기도 하남시 상사창동,경상사고,0,0,2,0,차대차 - 추돌,기타,포장 - 서리/결빙,눈,단일로 - 터널,승용,남,48세,상해없음,승용,여,40세,경상
2021010600100203,2021년 1월 6일 13시,수요일,경기도 의정부시 장암동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승용,여,44세,상해없음
2021010600100307,2021년 1월 6일 16시,수요일,경기도 양주시 장흥면,중상사고,0,2,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,46세,상해없음,승용,남,70세,중상
2021010600100319,2021년 1월 6일 17시,수요일,경기도 오산시 원동,경상사고,0,0,5,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,69세,상해없음,승용,여,44세,경상
2021010600100412,2021년 1월 6일 19시,수요일,경기도 용인시 기흥구 상갈동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,35세,상해없음,승용,남,51세,경상
2021010600100431,2021년 1월 6일 19시,수요일,경기도 고양시 덕양구 주교동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,63세,상해없음,승용,남,31세,경상
2021010600100454,2021년 1월 6일 20시,수요일,경기도 화성시 정남면,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,눈,단일로 - 기타,승용,남,36세,상해없음,화물,남,46세,상해없음
2021010600100458,2021년 1월 6일 20시,수요일,경기도 평택시 포승읍,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 적설,눈,기타 - 기타,승용,여,32세,상해없음,화물,남,59세,경상
2.02101E+15,2021년 1월 6일 21시,수요일,경기도 이천시 호법면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,비포장 - 적설,눈,단일로 - 기타,승용,남,47세,상해없음,승용,남,33세,경상
2021010600100511,2021년 1월 6일 21시,수요일,경기도 오산시 원동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,비포장 - 적설,눈,단일로 - 기타,승합,남,52세,상해없음,승용,여,23세,경상
2021010600100535,2021년 1월 6일 21시,수요일,경기도 하남시 천현동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 적설,눈,단일로 - 기타,승용,남,34세,상해없음,승용,남,46세,경상
2021010600100536,2021년 1월 6일 21시,수요일,경기도 광주시 경안동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,65세,상해없음,승용,여,52세,경상
2021010700100004,2021년 1월 7일 00시,목요일,경기도 안양시 만안구 석수동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 적설,눈,단일로 - 고가도로위,화물,남,40세,상해없음,승용,남,33세,경상
2021010700100021,2021년 1월 7일 04시,목요일,경기도 성남시 분당구 삼평동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 적설,눈,단일로 - 기타,승용,남,25세,상해없음,특수,남,29세,경상
2021010700100043,2021년 1월 7일 07시,목요일,경기도 성남시 분당구 삼평동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 적설,눈,기타 - 기타,승용,여,39세,상해없음,승용,남,30세,경상
2021010700100099,2021년 1월 7일 09시,목요일,경기도 안산시 단원구 신길동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 젖음/습기,흐림,단일로 - 교량,화물,남,60세,상해없음,승용,남,32세,경상
2021010700100103,2021년 1월 7일 09시,목요일,경기도 여주시 세종대왕면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 서리/결빙,맑음,단일로 - 기타,승용,남,58세,상해없음,승용,남,45세,경상
2021010700100183,2021년 1월 7일 13시,목요일,경기도 수원시 권선구 호매실동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 터널,화물,남,47세,기타불명,승합,남,58세,경상
2021010700100247,2021년 1월 7일 15시,목요일,경기도 광주시 초월읍,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,60세,상해없음,화물,남,50세,경상
2021010700100366,2021년 1월 7일 21시,목요일,경기도 광주시 남한산성면,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 기타,흐림,단일로 - 기타,화물,남,56세,경상,화물,남,54세,경상
2021010800100033,2021년 1월 8일 07시,금요일,경기도 화성시 방교동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,62세,상해없음,승용,남,38세,경상
2021010800100051,2021년 1월 8일 08시,금요일,경기도 안성시 일죽면,사망사고,1,0,0,0,차대차 - 기타,안전운전불이행,포장 - 서리/결빙,맑음,단일로 - 기타,화물,남,38세,상해없음,화물,남,50세,사망
2021010800100052,2021년 1월 8일 08시,금요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,맑음,단일로 - 기타,승용,남,21세,상해없음,승용,남,28세,경상
2021010800100068,2021년 1월 8일 08시,금요일,경기도 구리시 토평동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,32세,상해없음,화물,남,31세,경상
2021010800100128,2021년 1월 8일 11시,금요일,경기도 하남시 천현동,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,46세,상해없음,화물,남,64세,중상
2021010800100481,2021년 1월 8일 21시,금요일,경기도 성남시 수정구 금토동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 서리/결빙,맑음,단일로 - 기타,승용,남,46세,상해없음,화물,남,59세,중상
2021010900100018,2021년 1월 9일 05시,토요일,경기도 성남시 분당구 삼평동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 젖음/습기,흐림,단일로 - 기타,승합,남,44세,상해없음,승용,남,53세,경상
2.02101E+15,2021년 1월 9일 07시,토요일,경기도 안성시 원곡면,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 서리/결빙,맑음,단일로 - 기타,승용,남,33세,상해없음,화물,남,51세,경상
2021010900100091,2021년 1월 9일 10시,토요일,경기도 이천시 호법면,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,22세,상해없음,승용,남,30세,경상
2021010900100148,2021년 1월 9일 12시,토요일,경기도 안성시 일죽면,중상사고,0,5,3,2,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,29세,상해없음,승용,남,45세,중상
2021010900100149,2021년 1월 9일 12시,토요일,경기도 이천시 모가면,경상사고,0,0,6,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,59세,상해없음,승용,남,33세,경상
2021010900100203,2021년 1월 9일 13시,토요일,경기도 양주시 장흥면,경상사고,0,0,2,3,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 터널,승용,여,29세,상해없음,승용,남,38세,경상
2021010900100327,2021년 1월 9일 17시,토요일,경기도 하남시 창우동,경상사고,0,0,4,0,차대차 - 추돌,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,여,57세,상해없음,승용,남,36세,경상
2021010900100344,2021년 1월 9일 18시,토요일,경기도 안양시 만안구 안양동,중상사고,0,1,3,0,차대차 - 측면충돌,신호위반,포장 - 젖음/습기,흐림,단일로 - 터널,화물,남,73세,상해없음,승용,여,33세,중상
2021010900100418,2021년 1월 9일 20시,토요일,경기도 화성시 송산면,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,주차장 - 주차장,승용,여,21세,상해없음,보행자,여,42세,경상
2.02101E+15,2021년 1월 9일 22시,토요일,경기도 화성시 봉담읍,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,47세,상해없음,화물,남,27세,경상
2021010900100489,2021년 1월 9일 23시,토요일,경기도 이천시 마장면,경상사고,0,0,1,0,차대차 - 정면충돌,기타,포장 - 건조,맑음,단일로 - 기타,승용,남,64세,상해없음,승용,남,35세,경상
2021011000100017,2021년 1월 10일 05시,일요일,경기도 여주시 가남읍,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,29세,상해없음,승용,남,44세,경상
2.02101E+15,2021년 1월 10일 06시,일요일,경기도 용인시 기흥구 신갈동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,흐림,단일로 - 기타,승용,남,27세,상해없음,승용,남,63세,경상
2021011000100233,2021년 1월 10일 17시,일요일,경기도 구리시 인창동,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,화물,남,33세,경상
2021011000100325,2021년 1월 10일 21시,일요일,경기도 화성시 정남면,중상사고,0,1,0,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,58세,상해없음,승용,남,35세,부상신고
2021011100100009,2021년 1월 11일 05시,월요일,경기도 시흥시 군자동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,건설기계,남,50세,상해없음,승용,남,50세,경상
2021011100100028,2021년 1월 11일 06시,월요일,경기도 하남시 덕풍동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,41세,상해없음,승용,남,26세,경상
2021011100100234,2021년 1월 11일 14시,월요일,경기도 용인시 기흥구 마북동,부상신고사고,0,0,0,1,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,37세,상해없음,화물,남,66세,부상신고
2021011100100444,2021년 1월 11일 19시,월요일,경기도 고양시 일산동구 설문동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,27세,상해없음,승합,남,53세,경상
2021011200100025,2021년 1월 12일 06시,화요일,경기도 구리시 갈매동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승용,여,42세,중상
2.02101E+15,2021년 1월 12일 11시,화요일,경기도 이천시 대월면,경상사고,0,0,7,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,59세,상해없음,승용,남,46세,경상
2021011300100133,2021년 1월 13일 10시,수요일,경기도 안성시 미양면,경상사고,0,0,2,3,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,44세,상해없음,화물,남,65세,부상신고
2021011300100258,2021년 1월 13일 15시,수요일,경기도 성남시 수정구 사송동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,23세,상해없음,승용,여,27세,경상
2.02101E+15,2021년 1월 13일 18시,수요일,경기도 하남시 춘궁동,중상사고,0,1,0,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,65세,상해없음,승용,남,52세,중상
2.02101E+15,2021년 1월 13일 21시,수요일,경기도 광주시 도척면,중상사고,0,1,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,31세,상해없음,화물,남,68세,상해없음
2021011400100188,2021년 1월 14일 11시,목요일,경기도 이천시 모가면,경상사고,0,0,2,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,67세,부상신고,화물,남,71세,경상
2021011400100363,2021년 1월 14일 16시,목요일,경기도 성남시 분당구 삼평동,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,65세,상해없음,승용,여,34세,경상
2021011400100449,2021년 1월 14일 18시,목요일,경기도 평택시 청북읍,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,기타 - 기타,화물,남,64세,상해없음,화물,남,58세,경상
2021011400100475,2021년 1월 14일 18시,목요일,경기도 김포시 고촌읍,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 교량,승용,남,70세,상해없음,승용,남,55세,중상
2021011400100508,2021년 1월 14일 19시,목요일,경기도 하남시 천현동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,기타 - 기타,특수,남,46세,상해없음,승용,여,55세,경상
2021011400100527,2021년 1월 14일 19시,목요일,경기도 시흥시 안현동,경상사고,0,0,3,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 교량,승용,남,48세,상해없음,승용,남,39세,경상
2021011400100635,2021년 1월 14일 23시,목요일,경기도 양주시 장흥면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,38세,상해없음,승용,남,30세,경상
2021011500100053,2021년 1월 15일 07시,금요일,경기도 화성시 향남읍,중상사고,0,1,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,25세,상해없음,승용,남,62세,중상
2021011500100315,2021년 1월 15일 16시,금요일,경기도 용인시 수지구 성복동,경상사고,0,0,1,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,49세,상해없음,승용,남,25세,경상
2021011600100243,2021년 1월 16일 15시,토요일,경기도 이천시 호법면,경상사고,0,0,2,0,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,단일로 - 기타,승용,남,60세,상해없음,화물,남,23세,경상
2021011600100256,2021년 1월 16일 16시,토요일,경기도 안성시 원곡면,중상사고,0,1,0,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,19세,상해없음,승용,여,26세,중상
2.02101E+15,2021년 1월 16일 17시,토요일,경기도 안성시 원곡면,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,58세,경상,승용,여,27세,경상
2021011600100482,2021년 1월 16일 23시,토요일,경기도 용인시 기흥구 청덕동,중상사고,0,2,2,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,34세,상해없음,승용,남,49세,중상
2021011700100158,2021년 1월 17일 16시,일요일,경기도 이천시 마장면,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,29세,상해없음,승용,여,31세,경상
2021011700100292,2021년 1월 17일 23시,일요일,경기도 용인시 처인구 양지면,부상신고사고,0,0,0,2,차량단독 - 공작물충돌,안전운전불이행,포장 - 적설,눈,단일로 - 기타,승용,남,24세,부상신고,,,,
2.02101E+15,2021년 1월 18일 08시,월요일,경기도 이천시 신둔면,경상사고,0,0,3,2,차대차 - 기타,안전운전불이행,포장 - 적설,눈,단일로 - 기타,승용,남,48세,부상신고,승용,남,32세,부상신고
2021011800100247,2021년 1월 18일 16시,월요일,경기도 안양시 만안구 박달동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 교량,건설기계,남,52세,상해없음,승용,여,58세,경상
2021011800100248,2021년 1월 18일 16시,월요일,경기도 시흥시 계수동,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,기타 - 기타,승용,여,29세,경상,승용,여,49세,상해없음
2.02101E+15,2021년 1월 18일 20시,월요일,경기도 하남시 광암동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,46세,상해없음,화물,남,63세,경상
2021011900100131,2021년 1월 19일 09시,화요일,경기도 고양시 덕양구 주교동,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,57세,상해없음,승용,여,34세,중상
2021011900100179,2021년 1월 19일 11시,화요일,경기도 의왕시 청계동,경상사고,0,0,3,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,67세,상해없음,승용,여,53세,경상
2021011900100276,2021년 1월 19일 14시,화요일,경기도 용인시 수지구 죽전동,중상사고,0,3,5,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,39세,상해없음,승용,여,61세,중상
2021011900100318,2021년 1월 19일 15시,화요일,경기도 김포시 고촌읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,49세,상해없음,승용,여,53세,경상
2.02101E+15,2021년 1월 19일 16시,화요일,경기도 하남시 하산곡동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,22세,상해없음,승용,남,42세,경상
2021012000100066,2021년 1월 20일 07시,수요일,경기도 김포시 고촌읍,중상사고,0,1,1,0,차대사람 - 기타,안전운전불이행,포장 - 서리/결빙,맑음,단일로 - 기타,승용,남,65세,상해없음,보행자,남,38세,중상
2.02101E+15,2021년 1월 20일 09시,수요일,경기도 구리시 갈매동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,38세,상해없음,승용,여,43세,경상
2021012000100176,2021년 1월 20일 10시,수요일,경기도 부천시 오정동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,68세,상해없음,승용,남,39세,중상
2021012000100182,2021년 1월 20일 10시,수요일,경기도 구리시 토평동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,61세,상해없음,화물,남,57세,경상
2021012000100241,2021년 1월 20일 12시,수요일,경기도 오산시 원동,경상사고,0,0,3,5,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,25세,상해없음,승용,남,40세,경상
2021012000100242,2021년 1월 20일 12시,수요일,경기도 오산시 원동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,20세,상해없음,승용,남,38세,경상
2021012000100273,2021년 1월 20일 13시,수요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,53세,상해없음,승용,남,48세,경상
2.02101E+15,2021년 1월 20일 19시,수요일,경기도 고양시 덕양구 토당동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 교량,화물,남,49세,상해없음,승용,남,45세,경상
2021012000100571,2021년 1월 20일 19시,수요일,경기도 안양시 만안구 박달동,경상사고,0,0,1,0,차대차 - 추돌,기타,포장 - 건조,맑음,단일로 - 기타,특수,남,33세,상해없음,승용,남,62세,경상
2021012000100694,2021년 1월 20일 23시,수요일,경기도 고양시 일산동구 풍동,중상사고,0,2,2,1,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,23세,상해없음,승용,남,50세,부상신고
2021012100100089,2021년 1월 21일 08시,목요일,경기도 구리시 토평동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,38세,경상,화물,남,44세,경상
2.02101E+15,2021년 1월 21일 16시,목요일,경기도 군포시 금정동,경상사고,0,0,2,1,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,기타 - 기타,승용,남,59세,부상신고,화물,남,63세,경상
2021012100100377,2021년 1월 21일 17시,목요일,경기도 구리시 갈매동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,40세,상해없음,승용,여,23세,경상
2021012200100023,2021년 1월 22일 05시,금요일,경기도 평택시 진위면,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,34세,상해없음,승용,남,49세,중상
2021012200100036,2021년 1월 22일 06시,금요일,경기도 성남시 분당구 운중동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,흐림,단일로 - 기타,화물,남,51세,상해없음,승용,남,57세,경상
2021012200100136,2021년 1월 22일 11시,금요일,경기도 안성시 원곡면,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전거리미확보,포장 - 건조,흐림,단일로 - 기타,승용,남,35세,기타불명,승용,남,40세,부상신고
2.02101E+15,2021년 1월 22일 17시,금요일,경기도 부천시 고강동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,36세,상해없음,승용,여,36세,중상
2021012200100373,2021년 1월 22일 18시,금요일,경기도 화성시 매송면,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,단일로 - 교량,승용,남,58세,상해없음,화물,남,36세,경상
2021012300100017,2021년 1월 23일 01시,토요일,경기도 부천시 고강동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,44세,상해없음,승용,여,63세,경상
2021012300100077,2021년 1월 23일 09시,토요일,경기도 광주시 송정동,경상사고,0,0,2,0,차량단독 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,26세,상해없음,,,,
2021012300100166,2021년 1월 23일 12시,토요일,경기도 하남시 초일동,경상사고,0,0,1,1,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,여,61세,상해없음,승용,남,30세,부상신고
2021012300100223,2021년 1월 23일 14시,토요일,경기도 김포시 고촌읍,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,78세,상해없음,승용,남,56세,경상
2021012300100262,2021년 1월 23일 15시,토요일,경기도 고양시 덕양구 토당동,경상사고,0,0,1,0,차대차 - 기타,차로위반,포장 - 건조,맑음,단일로 - 교량,화물,남,66세,상해없음,승용,남,20세,경상
2.02101E+15,2021년 1월 24일 01시,일요일,경기도 평택시 용이동,사망사고,1,0,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,25세,상해없음,보행자,남,22세,사망
