사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2021102600100594,2021년 10월 26일 22시,화요일,전라북도 익산시 갈산동,중상사고,0,1,0,1,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,53세,중상,화물,남,56세,부상신고
2021102800100014,2021년 10월 28일 01시,목요일,전라북도 정읍시 정우면,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,49세,상해없음,승용,여,33세,경상
2021110300100147,2021년 11월 3일 09시,수요일,전라북도 익산시 여산면,경상사고,0,0,1,0,차대사람 - 횡단중,불법유턴,포장 - 건조,맑음,주차장 - 주차장,승용,여,55세,상해없음,보행자,여,61세,경상
2021110400100424,2021년 11월 4일 17시,목요일,전라북도 정읍시 입암면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,39세,상해없음,승용,남,26세,경상
2021110500100283,2021년 11월 5일 13시,금요일,전라북도 김제시 금산면,사망사고,1,1,3,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,66세,상해없음,화물,남,65세,사망
2021110600100289,2021년 11월 6일 14시,토요일,전라북도 완주군 상관면,경상사고,0,0,2,0,차대차 - 기타,차로위반,포장 - 건조,맑음,단일로 - 기타,승용,남,41세,상해없음,승용,여,29세,경상
2021110900100496,2021년 11월 9일 18시,화요일,전라북도 전주시 덕진구 금상동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,38세,상해없음,승용,여,42세,상해없음
2021110900100676,2021년 11월 9일 23시,화요일,전라북도 김제시 금구면,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,48세,상해없음,화물,남,53세,상해없음
2021111100100130,2021년 11월 11일 08시,목요일,전라북도 장수군 계북면,경상사고,0,0,2,0,차대차 - 측면충돌,기타,포장 - 건조,맑음,기타 - 기타,승용,여,53세,경상,승용,남,42세,경상
2021111100100391,2021년 11월 11일 16시,목요일,전라북도 부안군 보안면,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승용,남,26세,경상
2021111300100494,2021년 11월 13일 18시,토요일,전라북도 정읍시 감곡면,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,49세,상해없음,화물,남,34세,경상
2021111600100456,2021년 11월 16일 17시,화요일,전라북도 정읍시 입암면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,53세,상해없음,승용,여,43세,경상
2021111700100416,2021년 11월 17일 16시,수요일,전라북도 완주군 소양면,중상사고,0,1,1,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,60세,상해없음,승용,남,54세,중상
2021112100100368,2021년 11월 21일 18시,일요일,전라북도 고창군 고수면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,54세,경상,화물,남,44세,경상
2021120700100339,2021년 12월 7일 15시,화요일,전라북도 진안군 진안읍,경상사고,0,0,3,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 터널,화물,남,69세,상해없음,승용,남,54세,경상
2021120700100519,2021년 12월 7일 19시,화요일,전라북도 장수군 장계면,중상사고,0,1,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 교량,기타불명,기타불명,미분류,기타불명,승용,남,60세,중상
2021121300100542,2021년 12월 13일 20시,월요일,전라북도 정읍시 입암면,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,27세,상해없음,화물,남,44세,경상
2021122100100250,2021년 12월 21일 14시,화요일,전라북도 임실군 오수면,경상사고,0,0,1,0,차대차 - 기타,차로위반,포장 - 건조,맑음,기타 - 기타,특수,남,41세,상해없음,승용,남,58세,경상
2021122800100257,2021년 12월 28일 14시,화요일,전라북도 부안군 줄포면,중상사고,0,2,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,27세,경상,승용,남,68세,중상
2021123000100018,2021년 12월 30일 02시,목요일,전라북도 정읍시 북면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,맑음,단일로 - 기타,승용,남,32세,상해없음,승용,남,57세,경상
